order_id,order_date,status,fulfilment,category,quantity,amount,ship_state,normalized_amount
402-1721558-6618710,2022-04-30,Cancelled,Merchant,kurta,0,570.48,TELANGANA,0.25651079136690647
406-2138801-8731538,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,319.0,TAMIL NADU,0.14343525179856115
407-1271803-1705135,2022-04-30,Shipped,Amazon,Top,1,518.0,UTTAR PRADESH,0.2329136690647482
408-0666162-2209142,2022-04-30,Shipped,Amazon,Ethnic Dress,1,899.0,RAJASTHAN,0.40422661870503596
404-8344681-3468344,2022-04-30,Shipped,Amazon,Western Dress,1,807.0,UTTAR PRADESH,0.36285971223021585
405-5365766-8023559,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,463.0,TELANGANA,0.20818345323741008
405-2729845-2846741,2022-04-30,Shipped,Amazon,Set,1,653.0,KARNATAKA,0.29361510791366907
407-7312276-7007540,2022-04-30,Shipped,Amazon,Set,1,1140.0,DELHI,0.512589928057554
407-6910434-1793162,2022-04-30,Cancelled,Amazon,kurta,0,0.0,ODISHA,0.0
407-7361111-8973957,2022-04-30,Shipped,Amazon,Set,1,1260.0,UTTAR PRADESH,0.5665467625899281
406-2349830-7633129,2022-04-30,Shipped,Amazon,Set,1,909.0,TELANGANA,0.4087230215827338
404-0553710-6997951,2022-04-30,Cancelled,Amazon,kurta,0,0.0,Gujarat,0.0
404-5682813-1706729,2022-04-30,Shipped,Amazon,Set,1,968.0,DELHI,0.4352517985611511
171-0355946-6502712,2022-04-30,Shipped,Amazon,Set,1,788.0,MAHARASHTRA,0.35431654676258995
405-5141255-1451535,2022-04-30,Shipped,Amazon,Western Dress,1,771.0,WEST BENGAL,0.3466726618705036
402-4712282-7084353,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
408-4929717-0247504,2022-04-30,Shipped,Amazon,Set,1,888.0,ANDHRA PRADESH,0.39928057553956836
408-4929717-0247504,2022-04-30,Shipped,Amazon,Set,1,1221.0,ANDHRA PRADESH,0.5490107913669064
407-0903946-2097158,2022-04-30,Shipped,Amazon,kurta,1,399.0,KERALA,0.17940647482014388
403-3362230-0094739,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,471.0,KARNATAKA,0.21178057553956833
404-2227887-7441969,2022-04-30,Shipped,Amazon,Set,1,545.0,MAHARASHTRA,0.24505395683453238
407-8016372-7101131,2022-04-30,Shipped,Amazon,Set,1,968.0,UTTAR PRADESH,0.4352517985611511
407-2520173-9985116,2022-04-30,Shipped,Amazon,kurta,1,499.0,Gujarat,0.2243705035971223
407-3257788-4892350,2022-04-30,Shipped,Amazon,kurta,1,399.0,ANDHRA PRADESH,0.17940647482014388
408-7201398-0382766,2022-04-30,Shipped,Amazon,kurta,1,399.0,Gujarat,0.17940647482014388
407-1181422-6183500,2022-04-30,Cancelled,Amazon,Set,0,0.0,KARNATAKA,0.0
408-6235816-9261123,2022-04-30,Cancelled,Amazon,kurta,1,471.0,KARNATAKA,0.21178057553956833
408-5823964-2421167,2022-04-30,Cancelled,Merchant,kurta,0,386.67,KARNATAKA,0.17386241007194245
408-2752424-0976355,2022-04-30,Cancelled,Merchant,kurta,0,452.38,BIHAR,0.20340827338129497
408-1221783-1443515,2022-04-30,Shipped,Amazon,Set,1,1112.0,MAHARASHTRA,0.5
404-3977029-4836363,2022-04-30,Cancelled,Amazon,Set,0,0.0,MAHARASHTRA,0.0
405-5018129-4536368,2022-04-30,Shipped,Amazon,kurta,1,517.0,KARNATAKA,0.23246402877697842
406-3787864-1268330,2022-04-30,Shipped,Amazon,kurta,1,329.0,MAHARASHTRA,0.147931654676259
171-8504713-0689107,2022-04-30,Shipped,Amazon,Western Dress,1,725.0,UTTAR PRADESH,0.32598920863309355
402-9564773-1029157,2022-04-30,Shipped,Amazon,kurta,1,363.0,RAJASTHAN,0.16321942446043167
405-4930362-9342759,2022-04-30,Shipped,Amazon,Set,1,666.0,ODISHA,0.2994604316546763
402-4976284-7401969,2022-04-30,Cancelled,Amazon,Set,0,0.0,HARYANA,0.0
404-7724638-9574745,2022-04-30,Cancelled,Amazon,Western Dress,1,588.0,ANDHRA PRADESH,0.2643884892086331
408-9182064-6638723,2022-04-30,Shipped,Amazon,Set,1,449.0,TAMIL NADU,0.2018884892086331
171-9163388-0505130,2022-04-30,Shipped,Amazon,Set,1,696.0,WEST BENGAL,0.3129496402877698
171-4737030-9245958,2022-04-30,Shipped,Amazon,kurta,1,459.0,HIMACHAL PRADESH,0.20638489208633093
402-3889665-2309117,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,625.0,MAHARASHTRA,0.2810251798561151
404-0489249-5004350,2022-04-30,Shipped,Amazon,Set,1,654.0,UTTAR PRADESH,0.29406474820143885
402-5795462-7785129,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
402-1771710-8988341,2022-04-30,Shipped,Amazon,Set,1,595.0,TAMIL NADU,0.2675359712230216
407-8782240-5186712,2022-04-30,Shipped,Amazon,Set,1,597.0,MAHARASHTRA,0.26843525179856115
406-1146171-5116306,2022-04-30,Shipped,Amazon,Set,1,582.0,DELHI,0.26169064748201437
405-4454054-5598720,2022-04-30,Shipped,Amazon,Set,1,612.0,MAHARASHTRA,0.2751798561151079
405-0904566-9930731,2022-04-30,Shipped,Amazon,Set,1,654.0,UTTAR PRADESH,0.29406474820143885
405-2826187-6916328,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,518.0,DELHI,0.2329136690647482
404-5926144-0737167,2022-04-30,Shipped,Amazon,Set,1,820.0,MADHYA PRADESH,0.368705035971223
407-0010438-9058746,2022-04-30,Shipped,Amazon,Set,1,801.0,UTTAR PRADESH,0.3601618705035971
405-7730926-6032325,2022-04-30,Cancelled,Merchant,kurta,0,0.0,UTTAR PRADESH,0.0
171-6907664-7672347,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
404-0072596-3665116,2022-04-30,Shipped,Amazon,Top,1,540.0,KERALA,0.24280575539568344
408-3892272-6235562,2022-04-30,Shipped,Amazon,Top,1,540.0,WEST BENGAL,0.24280575539568344
171-9584070-4172351,2022-04-30,Shipped,Amazon,Top,1,625.0,TELANGANA,0.2810251798561151
402-1220435-6391519,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,364.0,MAHARASHTRA,0.16366906474820145
404-5137687-4471546,2022-04-30,Shipped,Amazon,kurta,1,429.0,CHHATTISGARH,0.1928956834532374
171-0065908-0641927,2022-04-30,Cancelled,Amazon,Western Dress,1,899.0,KARNATAKA,0.40422661870503596
403-3416641-9569165,2022-04-30,Cancelled,Amazon,Set,0,0.0,PUNJAB,0.0
404-1694926-5861958,2022-04-30,Shipped,Amazon,Set,1,1126.0,ODISHA,0.5062949640287769
402-5767256-6281114,2022-04-30,Shipped,Amazon,Set,1,788.0,KARNATAKA,0.35431654676258995
403-3410267-0750719,2022-04-30,Shipped,Amazon,Top,1,432.0,MAHARASHTRA,0.19424460431654678
403-9122678-2549117,2022-04-30,Shipped,Amazon,kurta,1,376.0,TELANGANA,0.16906474820143885
402-7676083-2016323,2022-04-30,Shipped,Amazon,Western Dress,1,725.0,TELANGANA,0.32598920863309355
404-7830524-8312347,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
402-5917367-0340362,2022-04-30,Shipped - Delivered to Buyer,Merchant,Western Dress,1,825.0,Gujarat,0.37095323741007197
408-7154712-8009957,2022-04-30,Shipped,Amazon,kurta,1,399.0,TAMIL NADU,0.17940647482014388
402-6250862-8853945,2022-04-30,Shipped,Amazon,Set,1,1213.0,TRIPURA,0.5454136690647482
406-0002738-2742749,2022-04-30,Shipped,Amazon,Set,1,680.0,RAJASTHAN,0.3057553956834532
403-6658095-6765934,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,568.0,HARYANA,0.25539568345323743
402-7304691-3952343,2022-04-30,Shipped,Amazon,Set,1,939.0,TELANGANA,0.4222122302158273
407-6959497-7065133,2022-04-30,Shipped,Amazon,Top,1,279.0,KARNATAKA,0.12544964028776978
406-0117804-3287554,2022-04-30,Shipped,Amazon,kurta,1,487.0,JHARKHAND,0.2189748201438849
407-9183800-1013951,2022-04-30,Shipped,Amazon,kurta,1,458.0,Gujarat,0.20593525179856115
405-0930056-6437111,2022-04-30,Shipped,Amazon,kurta,1,692.0,UTTAR PRADESH,0.31115107913669066
405-7472210-7516334,2022-04-30,Shipped,Amazon,Top,1,469.0,TELANGANA,0.21088129496402877
408-4366006-6437145,2022-04-30,Shipped,Amazon,kurta,1,399.0,UTTAR PRADESH,0.17940647482014388
403-3676854-5721945,2022-04-30,Shipped,Amazon,Set,1,599.0,UTTAR PRADESH,0.2693345323741007
408-6618566-0057120,2022-04-30,Shipped,Amazon,Set,1,680.0,KARNATAKA,0.3057553956834532
171-7822891-4076363,2022-04-30,Cancelled,Amazon,Set,0,0.0,GOA,0.0
406-3015774-3032307,2022-04-30,Shipped,Amazon,Saree,1,989.0,Gujarat,0.44469424460431656
407-8925293-2306747,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1099.0,JAMMU & KASHMIR,0.4941546762589928
402-7386453-2621962,2022-04-30,Shipped,Amazon,Western Dress,1,588.0,MAHARASHTRA,0.2643884892086331
405-7939580-3974740,2022-04-30,Cancelled,Amazon,Set,1,999.0,UTTAR PRADESH,0.44919064748201437
402-1304000-3677964,2022-04-30,Shipped,Amazon,kurta,1,487.0,TELANGANA,0.2189748201438849
403-7294367-8346767,2022-04-30,Shipped,Amazon,Set,1,653.0,ANDHRA PRADESH,0.29361510791366907
403-7294367-8346767,2022-04-30,Shipped,Amazon,Set,1,496.0,ANDHRA PRADESH,0.22302158273381295
406-3069661-8992322,2022-04-30,Shipped,Amazon,kurta,1,319.0,UTTAR PRADESH,0.14343525179856115
405-6917473-7822701,2022-04-30,Cancelled,Amazon,Set,0,0.0,TELANGANA,0.0
405-2853362-9249968,2022-04-30,Shipped,Amazon,Set,1,1112.0,KARNATAKA,0.5
408-5685967-2798764,2022-04-30,Shipped,Amazon,kurta,1,517.0,UTTAR PRADESH,0.23246402877697842
407-1521483-6236364,2022-04-30,Shipped,Amazon,Set,1,597.0,TAMIL NADU,0.26843525179856115
407-3192826-3199543,2022-04-30,Shipped,Amazon,Set,1,1099.0,PUNJAB,0.4941546762589928
405-6680529-6046716,2022-04-30,Shipped,Amazon,kurta,1,375.0,DELHI,0.16861510791366907
407-3789221-2643524,2022-04-30,Shipped,Amazon,kurta,1,517.0,TAMIL NADU,0.23246402877697842
171-0201364-0214715,2022-04-30,Shipped,Amazon,Set,1,692.0,RAJASTHAN,0.31115107913669066
404-5782230-8762723,2022-04-30,Shipped,Amazon,kurta,1,486.0,MAHARASHTRA,0.2185251798561151
404-2222453-6739538,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,696.0,MAHARASHTRA,0.3129496402877698
408-7009060-8830716,2022-04-30,Shipped,Amazon,Set,1,1115.0,KERALA,0.5013489208633094
402-3663529-2350713,2022-04-30,Shipped,Amazon,Set,1,597.0,UTTAR PRADESH,0.26843525179856115
406-6439645-8186752,2022-04-30,Shipped,Amazon,Set,1,1115.0,MANIPUR,0.5013489208633094
407-1487637-6585969,2022-04-30,Cancelled,Amazon,kurta,1,329.0,TAMIL NADU,0.147931654676259
407-0632004-8093157,2022-04-30,Cancelled,Amazon,kurta,1,318.0,TAMIL NADU,0.14298561151079137
402-9211704-8331565,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,499.0,TAMIL NADU,0.2243705035971223
402-3020801-9225151,2022-04-30,Cancelled,Amazon,Set,1,597.0,KERALA,0.26843525179856115
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,487.0,TAMIL NADU,0.2189748201438849
403-3917470-4280308,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,363.0,TAMIL NADU,0.16321942446043167
171-2628906-0061939,2022-04-30,Shipped,Amazon,kurta,1,459.0,DELHI,0.20638489208633093
406-3009249-7653118,2022-04-30,Shipped,Amazon,kurta,1,486.0,ANDHRA PRADESH,0.2185251798561151
171-6395980-8828309,2022-04-30,Shipped,Amazon,kurta,1,568.0,ANDHRA PRADESH,0.25539568345323743
404-1435490-1121140,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,562.0,KARNATAKA,0.2526978417266187
402-7913336-9467565,2022-04-30,Shipped,Amazon,Set,1,995.0,UTTAR PRADESH,0.44739208633093525
408-7264030-5002700,2022-04-30,Cancelled,Amazon,Set,1,1112.0,BIHAR,0.5
408-9019983-8862750,2022-04-30,Shipped,Amazon,Set,1,635.0,DELHI,0.28552158273381295
405-1990663-9192363,2022-04-30,Shipped,Amazon,kurta,1,399.0,UTTARAKHAND,0.17940647482014388
403-5876876-0701925,2022-04-30,Shipped,Amazon,kurta,1,363.0,TAMIL NADU,0.16321942446043167
405-1437048-4974713,2022-04-30,Cancelled,Amazon,Set,0,0.0,JHARKHAND,0.0
402-9348518-5984354,2022-04-30,Cancelled,Amazon,kurta,0,0.0,RAJASTHAN,0.0
402-9348518-5984354,2022-04-30,Cancelled,Amazon,kurta,0,0.0,RAJASTHAN,0.0
406-8892825-4377127,2022-04-30,Cancelled,Amazon,Set,0,0.0,HARYANA,0.0
406-7955475-7819507,2022-04-30,Shipped,Amazon,kurta,1,458.0,KARNATAKA,0.20593525179856115
405-6675358-3715504,2022-04-30,Shipped,Amazon,Set,1,597.0,MAHARASHTRA,0.26843525179856115
171-7920358-6691543,2022-04-30,Shipped,Amazon,Set,1,597.0,KARNATAKA,0.26843525179856115
406-7722012-4093964,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,1249.0,MADHYA PRADESH,0.5616007194244604
408-7616878-8551517,2022-04-30,Shipped,Amazon,Set,1,801.0,PUNJAB,0.3601618705035971
408-8068196-8707526,2022-04-30,Cancelled,Amazon,kurta,0,0.0,MAHARASHTRA,0.0
407-2512537-5717124,2022-04-30,Shipped,Amazon,kurta,1,393.0,KARNATAKA,0.1767086330935252
406-3257301-5556318,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TAMIL NADU,0.3345323741007194
402-7784273-3159533,2022-04-30,Shipped,Amazon,Top,1,540.0,RAJASTHAN,0.24280575539568344
403-9745522-7408318,2022-04-30,Shipped,Amazon,Set,1,696.0,ODISHA,0.3129496402877698
405-7523500-6097912,2022-04-30,Shipped,Amazon,Top,1,512.0,WEST BENGAL,0.2302158273381295
171-0947491-1860302,2022-04-30,Shipped,Amazon,Set,1,922.0,MAHARASHTRA,0.414568345323741
407-9614308-2636322,2022-04-30,Shipped,Amazon,Set,1,818.0,ANDHRA PRADESH,0.36780575539568344
402-0721169-8180327,2022-04-30,Shipped,Amazon,Set,1,1112.0,WEST BENGAL,0.5
406-9129776-9779513,2022-04-30,Shipped,Amazon,Set,1,792.0,HIMACHAL PRADESH,0.35611510791366907
406-4276465-0364334,2022-04-30,Shipped,Amazon,Set,1,824.0,DELHI,0.37050359712230213
402-8123545-4535558,2022-04-30,Cancelled,Merchant,kurta,0,358.1,TAMIL NADU,0.16101618705035972
408-0987613-5525924,2022-04-30,Cancelled,Amazon,Set,0,0.0,BIHAR,0.0
406-0038568-0852338,2022-04-30,Shipped,Amazon,Set,1,759.0,WEST BENGAL,0.3412769784172662
403-5684700-6277902,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
403-2561797-6193141,2022-04-30,Shipped,Amazon,Set,1,1140.0,WEST BENGAL,0.512589928057554
406-4980665-9833930,2022-04-30,Shipped,Amazon,Western Dress,1,625.0,TELANGANA,0.2810251798561151
405-9201316-2870743,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,518.0,MAHARASHTRA,0.2329136690647482
408-7966317-7457928,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,759.0,DELHI,0.3412769784172662
171-0983521-4425145,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
403-5847066-2369918,2022-04-30,Shipped,Amazon,Set,1,1112.0,UTTAR PRADESH,0.5
404-9771516-3764302,2022-04-30,Shipped,Amazon,Set,1,1140.0,WEST BENGAL,0.512589928057554
405-0534257-8109938,2022-04-30,Shipped,Amazon,kurta,1,486.0,DELHI,0.2185251798561151
171-5702903-4981901,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,888.0,UTTAR PRADESH,0.39928057553956836
406-6474243-1265115,2022-04-30,Shipped,Amazon,Set,1,666.0,LADAKH,0.2994604316546763
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,487.0,TELANGANA,0.2189748201438849
405-3523941-5355524,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,597.0,TELANGANA,0.26843525179856115
403-5082537-8368348,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,363.0,KARNATAKA,0.16321942446043167
408-5947919-3506726,2022-04-30,Shipped,Amazon,Top,1,512.0,MAHARASHTRA,0.2302158273381295
408-6114783-6199528,2022-04-30,Shipped,Amazon,Western Dress,1,377.0,UTTAR PRADESH,0.16951438848920863
408-6114783-6199528,2022-04-30,Shipped,Amazon,Western Dress,1,377.0,UTTAR PRADESH,0.16951438848920863
408-9630926-2785104,2022-04-30,Cancelled,Amazon,Set,0,0.0,ODISHA,0.0
403-5342526-7867558,2022-04-30,Cancelled,Merchant,kurta,0,0.0,HARYANA,0.0
404-2255125-4533134,2022-04-30,Shipped,Amazon,Set,1,967.0,TAMIL NADU,0.4348021582733813
171-5594281-0212357,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,788.0,MEGHALAYA,0.35431654676258995
405-6041428-1576346,2022-04-30,Cancelled,Amazon,Set,0,0.0,HARYANA,0.0
405-5933927-3375545,2022-04-30,Cancelled,Merchant,Set,0,1058.93,HARYANA,0.4761375899280576
405-5933927-3375545,2022-04-30,Cancelled,Merchant,Set,0,1249.11,HARYANA,0.5616501798561151
405-3785331-3948333,2022-04-30,Shipped,Amazon,Set,1,597.0,TELANGANA,0.26843525179856115
404-8711304-7038702,2022-04-30,Shipped,Amazon,Set,1,1112.0,TELANGANA,0.5
405-2872303-9941933,2022-04-30,Cancelled,Merchant,kurta,0,700.96,Gujarat,0.3151798561151079
402-6464284-9643538,2022-04-30,Shipped,Amazon,Set,1,1213.0,UTTAR PRADESH,0.5454136690647482
405-7534473-2900341,2022-04-30,Shipped,Amazon,kurta,1,517.0,ODISHA,0.23246402877697842
407-2944929-6438702,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,662.0,ANDHRA PRADESH,0.2976618705035971
171-0362861-1228360,2022-04-30,Shipped,Amazon,kurta,1,568.0,ANDHRA PRADESH,0.25539568345323743
404-5775216-5570767,2022-04-30,Shipped,Amazon,kurta,1,476.0,RAJASTHAN,0.21402877697841727
171-2754000-1881907,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,316.0,KARNATAKA,0.1420863309352518
408-2784061-1695540,2022-04-30,Shipped,Amazon,kurta,1,486.0,HIMACHAL PRADESH,0.2185251798561151
403-8794854-0523518,2022-04-30,Shipped,Amazon,kurta,1,517.0,TELANGANA,0.23246402877697842
404-4680896-8003501,2022-04-30,Cancelled,Amazon,Set,1,1186.0,MAHARASHTRA,0.533273381294964
405-8314081-3929157,2022-04-30,Shipped,Amazon,kurta,1,376.0,TELANGANA,0.16906474820143885
406-1694518-5618746,2022-04-30,Cancelled,Amazon,Top,0,0.0,CHHATTISGARH,0.0
408-5094125-1397968,2022-04-30,Shipped,Amazon,Set,1,715.0,DELHI,0.3214928057553957
402-6569321-5308311,2022-04-30,Shipped,Amazon,Set,1,1065.0,MAHARASHTRA,0.47886690647482016
406-5828889-4813915,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,UTTAR PRADESH,0.3345323741007194
402-4832715-9188334,2022-04-30,Shipped,Amazon,kurta,1,399.0,WEST BENGAL,0.17940647482014388
408-9898972-5365901,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1099.0,TELANGANA,0.4941546762589928
408-7275140-3593905,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,MAHARASHTRA,0.3345323741007194
405-7907546-1330739,2022-04-30,Shipped,Amazon,kurta,1,329.0,DADRA AND NAGAR,0.147931654676259
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,362.0,DADRA AND NAGAR,0.16276978417266186
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,342.0,DADRA AND NAGAR,0.15377697841726617
405-7732656-4733913,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,363.0,DADRA AND NAGAR,0.16321942446043167
171-5431988-8713937,2022-04-30,Shipped,Amazon,kurta,1,459.0,MAHARASHTRA,0.20638489208633093
171-6687746-4020351,2022-04-30,Shipped,Amazon,Set,1,888.0,UTTAR PRADESH,0.39928057553956836
403-3045245-2207560,2022-04-30,Shipped,Amazon,kurta,1,376.0,DELHI,0.16906474820143885
405-4991185-1773106,2022-04-30,Shipped,Amazon,Set,1,599.0,MAHARASHTRA,0.2693345323741007
403-6782192-8968326,2022-04-30,Shipped,Amazon,Set,1,916.0,TAMIL NADU,0.4118705035971223
171-6640050-9516349,2022-04-30,Shipped,Amazon,kurta,1,329.0,TAMIL NADU,0.147931654676259
402-5014156-9264316,2022-04-30,Cancelled,Amazon,kurta,0,0.0,TELANGANA,0.0
408-8342548-5107567,2022-04-30,Shipped,Amazon,Set,1,626.0,HIMACHAL PRADESH,0.2814748201438849
404-7769149-3935539,2022-04-30,Shipped,Amazon,Western Dress,1,725.0,WEST BENGAL,0.32598920863309355
402-5903377-6817119,2022-04-30,Cancelled,Amazon,kurta,0,0.0,KARNATAKA,0.0
405-6584819-2669165,2022-04-30,Shipped,Amazon,Set,1,1112.0,RAJASTHAN,0.5
405-9099443-7445111,2022-04-30,Cancelled,Amazon,Set,0,0.0,UTTAR PRADESH,0.0
408-3810333-4165930,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,329.0,DELHI,0.147931654676259
405-0881145-7742744,2022-04-30,Shipped,Amazon,Top,1,487.0,TELANGANA,0.2189748201438849
403-7153786-2898705,2022-04-30,Shipped,Amazon,Set,1,801.0,MADHYA PRADESH,0.3601618705035971
408-2042136-9817130,2022-04-30,Shipped,Amazon,kurta,1,352.0,KARNATAKA,0.15827338129496402
408-2042136-9817130,2022-04-30,Shipped,Amazon,kurta,1,442.0,KARNATAKA,0.19874100719424462
407-8176931-5052349,2022-04-30,Cancelled,Merchant,kurta,0,280.95,TAMIL NADU,0.12632643884892086
407-3305249-3442711,2022-04-30,Cancelled,Amazon,kurta,1,283.0,TAMIL NADU,0.12724820143884893
403-5215681-9527524,2022-04-30,Shipped,Amazon,Set,1,654.0,ANDHRA PRADESH,0.29406474820143885
408-3749874-2210712,2022-04-30,Shipped,Amazon,kurta,1,399.0,ASSAM,0.17940647482014388
406-6143137-4946754,2022-04-30,Shipped,Amazon,Blouse,1,419.0,TELANGANA,0.18839928057553956
403-3797724-0896348,2022-04-30,Shipped,Amazon,Set,1,654.0,MAHARASHTRA,0.29406474820143885
407-3778695-8884327,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,KARNATAKA,0.3345323741007194
402-6454286-3321909,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,399.0,WEST BENGAL,0.17940647482014388
402-9138974-2250726,2022-04-30,Shipped,Amazon,kurta,1,452.0,WEST BENGAL,0.20323741007194246
402-9138974-2250726,2022-04-30,Shipped,Amazon,kurta,1,499.0,WEST BENGAL,0.2243705035971223
408-4193711-8156307,2022-04-30,Shipped - Delivered to Buyer,Merchant,Blouse,1,0.0,ASSAM,0.0
404-5546156-4947565,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,471.0,Gujarat,0.21178057553956833
408-0902233-8069950,2022-04-30,Shipped - Returned to Seller,Merchant,kurta,1,0.0,KARNATAKA,0.0
171-7821391-2118700,2022-04-30,Shipped,Amazon,kurta,1,431.0,KERALA,0.19379496402877697
171-3764328-7297105,2022-04-30,Shipped,Amazon,kurta,1,511.0,KERALA,0.2297661870503597
406-4317049-7021127,2022-04-30,Shipped,Amazon,kurta,1,517.0,UTTAR PRADESH,0.23246402877697842
408-0738576-5377963,2022-04-30,Shipped,Amazon,kurta,1,399.0,TELANGANA,0.17940647482014388
171-6112262-4294731,2022-04-30,Cancelled,Amazon,kurta,0,0.0,KERALA,0.0
402-0069978-7444377,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,399.0,TELANGANA,0.17940647482014388
407-6451607-8520320,2022-04-30,Shipped,Amazon,Set,1,788.0,DELHI,0.35431654676258995
407-6825420-7253915,2022-04-30,Cancelled,Merchant,Top,0,493.33,MAHARASHTRA,0.2218210431654676
171-2497796-8649164,2022-04-30,Shipped,Amazon,Set,1,597.0,TELANGANA,0.26843525179856115
405-3921640-0927553,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,666.0,MAHARASHTRA,0.2994604316546763
402-8291421-3780342,2022-04-30,Shipped,Amazon,Set,1,1112.0,JHARKHAND,0.5
402-8291421-3780342,2022-04-30,Shipped,Amazon,Set,1,696.0,JHARKHAND,0.3129496402877698
407-4549939-3485945,2022-04-30,Shipped,Amazon,Set,1,499.0,MAHARASHTRA,0.2243705035971223
403-3597087-4521139,2022-04-30,Shipped,Amazon,kurta,1,414.0,KARNATAKA,0.18615107913669066
171-9016873-6719541,2022-04-30,Shipped,Amazon,Set,1,1099.0,UTTAR PRADESH,0.4941546762589928
171-3693730-4530754,2022-04-30,Cancelled,Amazon,Set,0,0.0,WEST BENGAL,0.0
404-0541321-3023502,2022-04-30,Shipped,Amazon,Set,1,653.0,MAHARASHTRA,0.29361510791366907
402-1600884-0332308,2022-04-30,Shipped,Amazon,kurta,1,352.0,ODISHA,0.15827338129496402
402-0229417-2609936,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,KARNATAKA,0.3345323741007194
403-0131049-2132337,2022-04-30,Shipped,Amazon,kurta,1,399.0,DELHI,0.17940647482014388
171-0211853-1251554,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1173.0,BIHAR,0.5274280575539568
404-3699924-2837921,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,459.0,KARNATAKA,0.20638489208633093
405-0457160-2123517,2022-04-30,Shipped,Amazon,Set,1,922.0,TAMIL NADU,0.414568345323741
408-6862973-4520309,2022-04-30,Shipped,Amazon,Set,1,653.0,MAHARASHTRA,0.29361510791366907
171-7679971-0310752,2022-04-30,Cancelled,Amazon,kurta,1,363.0,TELANGANA,0.16321942446043167
171-3669717-3172330,2022-04-30,Shipped,Amazon,kurta,1,499.0,RAJASTHAN,0.2243705035971223
403-9724686-7777903,2022-04-30,Shipped,Amazon,kurta,1,486.0,Gujarat,0.2185251798561151
403-8306900-1833930,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,692.0,Gujarat,0.31115107913669066
403-1962150-0618711,2022-04-30,Shipped,Amazon,kurta,1,295.0,TAMIL NADU,0.13264388489208634
403-1632972-2861963,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,363.0,TAMIL NADU,0.16321942446043167
403-9533906-1728355,2022-04-30,Shipped,Amazon,kurta,1,399.0,PUNJAB,0.17940647482014388
171-1269122-8425943,2022-04-30,Shipped,Amazon,Set,1,950.0,ANDHRA PRADESH,0.427158273381295
171-2937341-8703561,2022-04-30,Shipped,Amazon,kurta,1,399.0,KERALA,0.17940647482014388
